12.26666667,0.85
12.18333333,0.82
12.17222222,0.8
12.71111111,0.83
15.60555556,0.78
16.02222222,0.78
17.2,0.67
17.21666667,0.71
17.82777778,0.69
17.82777778,0.69
17.73333333,0.69
16.27222222,0.71
13.16666667,0.93
13.25555556,0.93
13.01111111,0.93
12.45555556,0.91
12.48888889,0.9
9.555555556,0.8
10.62222222,0.79
8.722222222,0.93
10.53333333,0.77
9.444444444,0.83
9.888888889,0.83
10.36666667,0.78
8.888888889,0.89
9.977777778,0.84
12.2,0.73
13.96111111,0.67
14.94444444,0.67
16.18333333,0.71
16.36666667,0.61
17.37222222,0.57
17.67222222,0.51
17.72222222,0.53
16.23888889,0.61
14.06666667,0.71
13.95555556,0.76
12.28888889,0.8
10.02222222,0.86
9.377777778,0.86
9.416666667,0.9
11.82777778,0.92
10.76111111,0.91
12.15555556,0.95
9.672222222,0.94
8.15,0.94
10.2,0.95
10.11666667,0.99
10.16111111,0.99
11.24444444,0.98
12.24444444,0.99
13.91111111,0.92
15.61666667,0.82
15.07222222,0.86
15.07222222,0.82
14.26666667,0.87
16.01666667,0.81
15.02777778,0.86
13.94444444,0.89
12.91666667,0.95
12.89444444,0.95
12.4,0.98
12.26666667,0.99
12.22222222,0.96
11.25,0.96
11.52777778,0.96
11.53888889,0.96
9.438888889,0.96
11.43888889,0.96
11.39444444,0.96
11.52777778,0.96
11.95,0.93
11.97222222,1
12.63333333,0.96
12.75555556,0.96
13.84444444,0.9
13.17222222,0.94
15.06666667,0.86
17.24444444,0.75
16.31666667,0.76
17.38333333,0.74
15.27222222,0.76
17.45555556,0.72
16.22222222,0.77
15.08333333,0.82
13.99444444,0.88
12.17222222,0.92
11.08888889,0.95
11.09444444,0.95
9.883333333,0.96
9.355555556,0.96
9.861111111,0.96
8.272222222,0.99
8.866666667,0.96
8.816666667,0.96
7.155555556,1
8.85,0.99
11.17777778,0.93
12.38888889,0.98
14.14444444,0.88
17.1,0.72
18.93888889,0.64
17.91666667,0.68
19.98333333,0.53
20.07222222,0.62
20.07222222,0.56
20.08333333,0.58
19.08888889,0.63
17.45,0.62
15.56666667,0.74
12.49444444,0.91
12.24444444,0.89
11.41666667,0.92
10.55555556,0.95
10.46666667,0.93
10.25,0.95
9.355555556,0.96
8.311111111,0.96
8.811111111,0.96
8.733333333,0.93
11.93333333,0.93
14.51666667,0.84
18.73333333,0.68
20.02777778,0.6
21.03888889,0.55
20.73888889,0.46
22.31666667,0.48
22.11111111,0.5
22.73333333,0.38
22.77777778,0.37
21.21666667,0.41
20.18333333,0.45
18.01111111,0.68
17.42222222,0.65
13.96111111,0.82
13.28888889,0.89
12.32222222,0.89
11.11666667,0.95
10.53333333,0.95
12.38333333,0.8
9.861111111,0.96
8.872222222,0.95
8.672222222,0.94
7.688888889,1
10.91111111,0.99
14.83888889,0.82
18.8,0.65
21.09444444,0.49
22.02777778,0.49
22.82777778,0.47
22.91666667,0.37
23.91666667,0.37
23.91111111,0.4
23.93333333,0.37
23.91666667,0.32
22.82222222,0.44
21.22777778,0.48
19.07777778,0.51
17.06111111,0.63
14.90555556,0.72
13.08333333,0.87
12.71111111,0.89
12.12777778,0.89
11.81111111,0.84
12.01666667,0.8
12.04444444,0.8
10.62777778,0.86
9.911111111,0.99
12.55555556,0.9
15.00555556,0.78
17.33888889,0.74
19.1,0.67
21.26111111,0.57
22.41111111,0.54
22.93888889,0.5
23.92777778,0.47
23.96111111,0.47
23.96111111,0.38
23.11111111,0.42
22.82222222,0.44
21.11111111,0.47
18.18888889,0.58
16.01666667,0.72
15.46666667,0.72
14.60555556,0.76
13.31111111,0.82
12.73333333,0.83
13.78888889,0.77
10.57777778,0.88
10.48333333,0.92
10.28888889,0.91
9.972222222,0.92
13.63888889,0.9
16.73888889,0.74
18.83888889,0.65
21.16111111,0.59
22.58888889,0.53
22.89444444,0.48
24.00555556,0.47
24.00555556,0.35
23.97777778,0.44
25.04444444,0.32
24.07777778,0.35
22.38333333,0.45
21.20555556,0.52
18.26111111,0.62
17.2,0.67
15.99444444,0.75
15.96111111,0.79
15.44444444,0.72
14.37222222,0.75
13.60555556,0.9
12.82222222,0.82
12.75,0.83
11.41666667,0.92
12.33333333,0.86
14.90555556,0.78
15.89444444,0.74
17.22777778,0.72
17.82777778,0.73
17.91666667,0.72
19.05555556,0.67
20.14444444,0.67
20.26111111,0.62
21.20555556,0.62
21.25555556,0.67
20.23333333,0.66
19.07777778,0.71
17.94444444,0.77
15.49444444,0.82
14.14444444,0.89
14.53888889,0.86
14.13888889,0.86
13.4,0.9
13.42777778,0.9
11.58888889,0.74
14.42222222,0.83
13.91666667,0.86
13.4,0.9
13.86666667,0.9
14.90555556,0.84
15.93333333,0.74
17.12777778,0.65
18.75,0.58
18.96111111,0.6
19.99444444,0.54
21.11111111,0.5
21.09444444,0.46
21.17777778,0.43
21.22777778,0.41
20.1,0.45
19.02777778,0.51
17.85,0.59
16.26111111,0.66
14.98333333,0.72
14.46666667,0.65
13.94444444,0.6
12.31666667,0.65
11.76111111,0.66
10.82777778,0.62
10.13888889,0.73
10.62777778,0.71
10.60555556,0.69
10.07222222,0.71
11.16111111,0.71
12.88888889,0.67
15.05,0.6
15.16111111,0.59
16.27222222,0.56
17.8,0.46
17.93888889,0.46
18.85555556,0.41
17.98888889,0.43
17.96111111,0.51
17.36111111,0.47
16.25,0.52
14.12222222,0.47
12.95,0.55
12.24444444,0.52
11.68888889,0.57
11.15555556,0.59
9.216666667,0.9
8.683333333,0.9
9.188888889,0.77
8.594444444,0.93
7.505555556,0.93
6.216666667,0.95
5.855555556,0.93
5.933333333,1
10.40555556,1
12.54444444,0.78
13.86111111,0.77
15.97777778,0.63
17.26666667,0.57
17.84444444,0.5
16.42777778,0.54
17.77777778,0.46
17.84444444,0.45
17.3,0.5
15.18333333,0.65
13.00555556,0.7
12.69444444,0.74
12.19444444,0.72
12.08333333,0.71
10.61666667,0.74
11.6,0.57
11.02222222,0.6
11.88888889,0.6
10.41666667,0.64
10.3,0.67
9.483333333,0.72
9.772222222,0.68
10.93333333,0.67
11.65555556,0.66
13.93888889,0.55
15.02777778,0.54
16.03888889,0.47
15.22777778,0.51
16.20555556,0.44
17.3,0.43
17.77777778,0.43
17.8,0.38
17.26111111,0.39
17.2,0.38
15.02222222,0.45
13.92777778,0.47
12.36666667,0.57
12.29444444,0.59
12.78888889,0.56
9.533333333,0.76
9.972222222,0.71
4.911111111,0.91
7.916666667,0.78
7.383333333,0.82
7.972222222,0.82
8.816666667,0.84
8.794444444,0.84
7.888888889,0.89
7.8,0.96
7.822222222,0.95
7.944444444,0.95
8.077777778,0.94
10.22777778,0.81
11.36111111,0.74
12.45,0.7
12.91666667,0.67
12.55,0.62
12.38333333,0.69
10.22777778,0.75
9.227777778,0.78
7.827777778,0.87
6.677777778,0.91
6.122222222,0.91
5.327777778,0.95
4.355555556,0.95
9.272222222,0.89
4.261111111,0.92
3.216666667,0.92
3.905555556,0.92
2.711111111,0.96
3.816666667,1
6.883333333,0.93
8.938888889,0.88
11.20555556,0.79
12.85,0.7
13.96111111,0.63
14.97777778,0.51
14.02777778,0.57
15.02222222,0.51
15.04444444,0.54
15.08888889,0.5
14.95,0.51
13.81666667,0.59
12.91666667,0.64
13.83888889,0.59
12.75555556,0.69
12.65,0.74
11.68888889,0.8
10.62777778,0.88
5.666666667,0.91
10.05,0.92
9.977777778,0.93
9.777777778,0.95
8.661111111,0.99
7.55,0.95
7.233333333,0.93
6.044444444,0.92
6.094444444,0.85
6.116666667,0.82
6.066666667,0.86
6.038888889,0.93
6.888888889,0.93
7.061111111,0.86
6.038888889,0.93
6.072222222,0.93
5.044444444,0.93
5.022222222,0.92
5.033333333,0.93
5,0.93
4.977777778,0.93
4.933333333,0.87
4.466666667,0.92
4.444444444,0.92
4.011111111,0.83
4.905555556,0.86
4.883333333,0.83
4.388888889,0.89
4.838888889,0.86
4.811111111,0.83
4.944444444,0.84
7.2,0.65
7.777777778,0.67
8.727777778,0.64
8.983333333,0.57
10,0.5
10.09444444,0.55
11.06111111,0.46
10.13888889,0.42
11.01111111,0.42
10.11666667,0.49
7.916666667,0.57
7.333333333,0.63
5.05,0.75
3.933333333,0.76
4.094444444,0.77
3.8,0.82
2.688888889,0.85
5.066666667,0.81
2.6,0.85
1.583333333,0.92
2.155555556,0.9
0.955555556,0.92
0.955555556,0.92
5.594444444,0.82
9.822222222,0.66
11.07222222,0.54
11.05555556,0.48
12.24444444,0.43
12.85,0.41
12.88888889,0.38
12.91666667,0.4
13.88888889,0.46
13.02222222,0.48
12.38333333,0.49
10.20555556,0.57
9.144444444,0.62
7.827777778,0.68
7.733333333,0.65
7.144444444,0.69
6.016666667,0.74
5.461111111,0.76
8.244444444,0.72
3.838888889,0.82
2.244444444,0.91
2.022222222,0.93
2.172222222,0.92
3.661111111,0.89
6.111111111,0.79
10.00555556,0.66
12.24444444,0.52
12.93888889,0.5
13.98333333,0.5
15.09444444,0.44
16.25,0.43
17.26666667,0.41
17.28888889,0.38
17.38888889,0.37
17.28888889,0.38
15.08888889,0.44
11.71111111,0.58
11.16111111,0.61
10.02777778,0.68
10.13888889,0.65
21.01666667,0.87
19.44444444,0.9
20.72222222,0.81
18.79444444,0.93
17.73333333,0.93
17.60555556,0.95
18.73333333,0.93
22.55555556,0.8
24.76111111,0.7
27.17222222,0.56
28.91111111,0.55
30.95555556,0.42
32.17222222,0.38
32.12777778,0.32
31.98333333,0.35
32.53888889,0.38
31.97777778,0.4
32.01111111,0.41
30.94444444,0.39
28.57222222,0.5
27.09444444,0.59
24.69444444,0.65
24.13888889,0.7
23.12222222,0.77
15.56111111,0.92
15.49444444,0.87
16.53888889,0.91
13.8,0.9
13.31666667,0.9
12.60555556,0.92
12.32777778,0.93
14.96666667,0.87
16.26111111,0.87
16.25,0.92
18.88888889,0.89
21.35,0.76
21.20555556,0.76
22.33888889,0.72
23.03333333,0.66
23.91111111,0.62
24.97777778,0.51
23.8,0.58
23.59444444,0.53
22.50555556,0.68
20.01666667,0.78
19.91111111,0.74
19.35555556,0.76
17.88333333,0.85
17.25,0.89
16.62777778,0.92
15.84444444,0.84
17,0.92
17.06666667,0.86
16.50555556,0.79
14.98333333,0.83
16.02222222,0.81
16.16111111,0.81
18.84444444,0.68
21.11666667,0.68
22.50555556,0.62
23.79444444,0.54
23.88888889,0.51
25.83333333,0.44
25.92777778,0.43
25,0.42
24.94444444,0.43
24.92777778,0.45
22.8,0.51
19.33888889,0.7
17.80555556,0.78
17.78333333,0.75
16.48888889,0.79
15.69444444,0.83
15.62777778,0.81
16.21111111,0.93
15.57777778,0.84
15.57777778,0.81
15.60555556,0.81
15.05,0.83
17.06666667,0.73
17.48333333,0.72
17.66666667,0.71
18.8,0.69
19.68333333,0.67
18.82222222,0.78
20,0.77
21.15,0.72
23.65555556,0.67
23.61666667,0.6
23.81666667,0.62
22.03888889,0.7
19.95,0.7
18.92222222,0.8
17.26666667,0.88
16.17777778,0.9
15.83333333,0.93
16.73333333,0.93
16.71111111,0.97
16.26666667,0.97
16.13888889,0.97
16.08888889,0.97
15.55555556,0.96
14.51666667,1
17.08888889,0.99
17.66666667,0.96
19.79444444,0.85
22.01666667,0.74
21.13888889,0.73
21.04444444,0.73
18.93888889,0.89
18.91666667,0.9
20.05,0.78
21.06666667,0.73
20.05,0.78
20,0.83
18.86666667,0.9
17.95555556,0.96
17.71111111,0.97
17.73333333,0.93
16.79444444,0.97
16.66666667,0.97
16.16111111,0.97
17.01111111,0.91
16.11666667,0.97
16.11666667,0.97
15.55555556,0.96
14.00555556,1
16.11666667,0.93
16.05,0.93
16.21111111,0.99
17.80555556,0.89
18.88333333,0.84
20.18888889,0.77
22.26666667,0.67
22.35555556,0.7
23.86666667,0.54
23.88888889,0.58
22.95555556,0.56
22.47777778,0.58
20.85555556,0.7
19.16111111,0.82
17.73333333,0.84
18.23888889,0.81
17.81666667,0.88
17.71111111,0.84
17.2,0.9
15.30555556,0.9
16.55,0.93
16.09444444,0.96
15.55,0.93
14.93333333,0.93
17.08888889,0.93
18.65555556,0.85
19.81111111,0.79
21.06111111,0.73
22.20555556,0.63
22.75,0.57
23.79444444,0.54
23.48333333,0.51
23.96111111,0.53
24.95,0.5
23.95555556,0.53
23.95555556,0.5
23.86111111,0.54
19.26666667,0.75
17.28888889,0.87
16.62222222,0.93
16.67222222,0.87
15.07222222,0.93
14.51666667,0.93
17.84444444,0.8
14.44444444,0.93
13.88888889,0.96
14.43333333,0.9
14.92777778,0.87
17.04444444,0.82
18.78888889,0.78
21.16111111,0.73
23.86666667,0.62
24.96666667,0.56
26.13333333,0.47
27.22222222,0.44
27.73888889,0.39
27.77777778,0.4
27.8,0.39
27.87222222,0.37
26.15555556,0.43
23.97777778,0.54
22.57222222,0.58
21.13888889,0.6
20.43888889,0.67
20.42777778,0.7
19.35555556,0.74
18.75,0.76
19.87777778,0.85
17.22222222,0.84
16.64444444,0.87
16.55,0.88
16.09444444,0.87
17.66666667,0.84
20.78333333,0.7
22.73333333,0.67
26.01666667,0.55
26.12777778,0.58
28.83888889,0.51
29.00555556,0.51
31.03333333,0.45
31.13333333,0.36
31.13333333,0.41
31.21111111,0.41
30.02222222,0.48
27.87222222,0.58
25.40555556,0.66
22.75555556,0.79
22.68888889,0.79
21.2,0.84
21.55,0.81
21.43888889,0.82
19.50555556,0.92
19.86111111,0.88
19.33333333,0.87
18.75,0.91
18.84444444,0.9
19.91111111,0.87
22.10555556,0.81
24.95,0.69
25,0.74
27.3,0.67
27.96666667,0.62
30.11666667,0.5
31.04444444,0.45
31.20555556,0.47
32.17222222,0.42
32.54444444,0.4
31.03888889,0.44
28.95555556,0.54
26.47777778,0.64
22.91666667,0.73
23.38333333,0.73
22.45,0.83
22.6,0.77
19.98333333,0.9
20.95555556,0.87
18.87222222,0.9
18.33888889,0.93
18.85,0.93
17.27777778,0.99
19.91666667,0.87
23.6,0.74
25.99444444,0.61
27.73333333,0.55
28.79444444,0.5
29.88333333,0.47
30.97222222,0.45
31.91666667,0.41
32.12777778,0.42
32.12777778,0.39
31.08333333,0.44
31.01666667,0.44
27.26666667,0.64
25.45555556,0.68
22.8,0.84
23.21666667,0.79
22.23888889,0.85
20.41666667,0.84
19.88333333,0.85
16.81111111,0.92
19.37777778,0.9
18.86666667,0.93
18.88333333,0.93
17.87222222,0.97
18.93888889,0.99
20.08888889,0.92
21.08888889,0.87
22.17777778,0.81
23.53333333,0.71
23.84444444,0.69
24.95555556,0.62
25.92222222,0.58
24.96111111,0.62
24.79444444,0.58
23.75555556,0.62
22.12777778,0.68
21.06111111,0.68
21.06666667,0.68
18.86666667,0.84
18.26666667,0.84
17.87777778,0.86
21.08888889,0.9
21.55,0.87
18.78333333,0.85
19.97777778,0.93
20.99444444,0.88
19.98888889,0.88
18.86666667,0.97
22.08888889,0.82
23.77222222,0.75
27.17777778,0.6
28.79444444,0.55
30.86111111,0.55
32.03888889,0.46
32.58888889,0.5
32.63888889,0.44
32.15,0.43
31.08333333,0.45
32.07777778,0.42
30.97222222,0.45
28.86111111,0.55
26.41111111,0.65
23.81666667,0.75
23.31111111,0.79
24.53888889,0.72
21.96666667,0.72
19.88333333,0.79
14.98888889,0.86
17.77777778,0.9
17.22222222,0.89
16.76666667,0.87
17.17777778,0.81
17.71111111,0.78
17.76111111,0.83
19.90555556,0.73
21.11666667,0.68
21.19444444,0.68
22.25,0.64
21.25555556,0.72
22.64444444,0.63
22.80555556,0.62
22.82777778,0.7
22.63333333,0.66
20.18888889,0.82
20.18333333,0.77
19.07222222,0.88
17.87222222,0.95
17.25,0.92
16.32777778,0.89
15.05555556,0.87
14.98888889,0.83
13.20555556,0.95
13.36666667,0.9
14.31666667,0.84
14.33888889,0.84
12.74444444,0.9
14.85,0.83
17.47222222,0.75
19.97777778,0.64
22.17777778,0.59
22.7,0.53
23.91111111,0.48
24.95,0.42
25.01111111,0.39
25.01666667,0.42
24.92777778,0.42
23.99444444,0.44
23.81111111,0.45
21.16111111,0.59
19.85,0.65
17.2,0.86
16.68888889,0.89
16.27777778,0.91
15.02777778,0.92
13.96111111,0.95
13.24444444,0.9
13.31666667,0.93
12.3,0.95
12.55,0.95
12.20555556,0.93
13.80555556,0.93
16.15555556,0.81
17.78333333,0.78
19.93333333,0.68
21.08333333,0.62
20.02777778,0.61
20.07777778,0.68
20.97777778,0.63
22.33888889,0.63
23.73333333,0.54
22.66111111,0.54
22.77777778,0.57
21.13888889,0.63
18.03333333,0.73
16.21111111,0.81
16.09444444,0.84
15.57222222,0.87
13.9,0.92
13.85555556,0.9
15.18888889,0.81
11.67777778,0.96
11.09444444,0.96
10.78888889,0.96
11,0.93
12.6,0.99
17.52222222,0.8
19.98888889,0.68
22.25,0.59
22.94444444,0.52
24.95555556,0.47
25.05,0.45
25.98333333,0.41
26.13333333,0.43
25.06666667,0.42
25.21111111,0.38
25.04444444,0.42
22.33333333,0.53
20.31111111,0.6
17.75555556,0.7
18.17222222,0.69
17.26111111,0.72
17.06111111,0.71
16.62222222,0.71
14.76111111,0.91
15.06666667,0.8
16.16111111,0.81
15.11666667,0.9
15.02222222,0.87
17.10555556,0.76
17.29444444,0.76
20.9,0.73
22.65,0.62
22.58888889,0.63
22.03888889,0.65
22.22222222,0.64
22.33333333,0.65
22.82777778,0.66
23.81666667,0.59
22.86111111,0.62
22.7,0.66
22.01666667,0.65
19.92222222,0.74
17.71111111,0.84
17.22222222,0.81
17.25555556,0.84
16.06666667,0.87
16.02222222,0.9
15.09444444,0.82
13.79444444,0.96
13.35555556,0.96
13.91666667,0.95
13.83888889,0.93
13.88888889,1
15.2,0.93
17.75,0.84
21.03888889,0.64
22.2,0.59
22.77777778,0.51
23.88888889,0.48
24.81111111,0.45
24.92777778,0.45
24.92777778,0.42
24.87222222,0.42
23.83888889,0.45
22.17222222,0.55
18.46111111,0.69
16.13333333,0.81
15.55555556,0.84
15.6,0.81
14.07222222,0.85
14.46111111,0.83
16.72222222,0.83
15.48888889,0.79
13.88888889,0.9
12.67222222,0.9
13.83888889,0.9
15.05,0.87
17.71111111,0.79
21,0.63
22.66666667,0.57
23.66666667,0.51
24.93333333,0.45
24.86111111,0.46
24.83888889,0.42
25,0.45
26.11111111,0.39
25.91111111,0.4
23.88888889,0.48
21.11111111,0.59
18.24444444,0.72
17.24444444,0.75
16.17777778,0.81
17.79444444,0.74
16.66666667,0.78
16.18888889,0.81
13.35,0.95
15.55555556,0.93
15,0.93
14.51666667,0.96
15,0.93
15,0.93
15,0.94
15.11666667,0.93
15.11666667,0.93
16.24444444,0.92
17.87222222,0.84
19.05,0.73
20.91666667,0.67
21.06111111,0.63
21.11111111,0.63
21.21111111,0.61
20.07222222,0.67
17.89444444,0.77
17.48888889,0.79
16.16111111,0.86
16.16111111,0.81
15.16666667,0.87
13.87222222,0.93
12.75555556,0.96
12,0.95
12.75,1
13.35555556,0.96
13.58333333,0.95
13.91111111,0.93
14.95,0.93
14.92222222,0.93
14.90555556,0.93
13.91111111,0.93
14.97222222,0.87
16.16111111,0.8
17.82777778,0.65
18.77222222,0.53
19.9,0.49
19.95,0.45
19.10555556,0.46
18.93333333,0.43
16.22777778,0.58
14.30555556,0.73
12.85,0.89
12.75555556,0.92
12.38333333,0.92
17.13888889,0.87
16.62222222,0.9
19.36111111,0.9
16.01666667,0.9
16.03888889,0.9
16.12222222,0.93
17.06111111,0.88
17.2,0.87
17.78333333,0.9
17.85,0.96
17.87222222,0.96
18.08888889,0.94
19.08333333,0.89
22.25555556,0.68
22.68333333,0.67
24.78888889,0.59
24.87777778,0.64
24.88333333,0.64
24.83333333,0.65
23.61111111,0.7
22.12777778,0.82
19.92777778,0.87
19.88333333,0.9
19.92222222,0.93
11.64444444,0.95
11.08333333,0.93
11.32222222,0.89
12.17222222,0.99
12.17222222,0.99
12.69444444,0.92
12.2,0.99
12.22222222,0.92
12.30555556,0.93
12.25,0.93
12.3,0.92
12.73888889,0.9
12.82777778,0.9
12.87222222,0.89
13.76666667,0.9
13.93888889,0.89
13.98888889,0.89
14.91111111,0.84
15.07222222,0.82
13.93888889,0.89
13.08888889,0.89
12.85,0.83
12.3,0.8
12.71111111,0.85
12.22222222,0.86
11.66666667,0.86
13.46111111,0.78
11.11666667,0.86
12.77777778,0.77
11.11111111,0.85
11.16111111,0.86
12.71111111,0.77
12.78888889,0.78
13.88888889,0.77
15.94444444,0.68
15.28333333,0.75
15.01666667,0.83
14.99444444,0.83
14.09444444,0.88
15.13888889,0.82
16.16111111,0.77
17.06111111,0.73
17.22222222,0.72
16.11111111,0.72
15,0.78
15,0.78
14.97777778,0.78
14.33333333,0.78
19.4,0.97
19.42222222,0.93
15.82777778,0.95
19.28333333,0.91
18.79444444,0.94
17.82222222,0.97
17.75555556,1
18.77222222,0.93
18.76666667,0.93
17.71111111,1
17.71111111,0.97
18.78888889,0.9
19.79444444,0.87
19.93333333,0.87
20.89444444,0.82
19.93333333,0.86
18.91666667,0.92
19.02222222,0.92
18.96111111,0.89
18.88888889,0.89
18.81111111,0.9
17.15555556,0.93
17.59444444,0.93
16.62777778,0.94
16.46111111,0.97
15.44444444,0.96
13.65,0.93
14.36111111,0.96
13.82777778,0.96
13.43888889,0.96
13.82777778,0.99
14.91111111,0.93
15.05555556,0.93
16.13888889,0.87
16.22777778,0.87
17.25555556,0.87
17.41111111,0.86
17.93888889,0.83
19.08333333,0.77
20.16111111,0.72
22.26666667,0.59
22.5,0.55
21.22777778,0.62
21.10555556,0.67
19.05555556,0.73
17.25,0.81
16.16111111,0.86
15.32777778,0.89
13.98888889,0.92
13.93888889,0.93
15.40555556,0.95
12.73888889,0.93
12.73888889,0.93
12.42222222,0.96
12.17777778,1
13.91666667,0.93
17.55555556,0.8
19.90555556,0.69
21.01666667,0.64
22.03888889,0.64
22.10555556,0.56
23.74444444,0.55
24.59444444,0.54
22.65,0.54
23.75,0.51
23.77222222,0.5
22.24444444,0.59
22.10555556,0.64
19.19444444,0.76
17.24444444,0.87
16.71111111,0.9
16.76111111,0.9
15.14444444,0.95
15.67222222,0.93
16.18888889,0.96
16.06666667,0.9
16.06666667,0.93
15.7,0.95
16.04444444,0.93
17.17777778,0.93
17.92222222,0.89
19.88333333,0.74
20.92777778,0.74
22.05,0.65
22.17222222,0.64
23.66111111,0.59
22.2,0.6
21.96666667,0.61
21.9,0.61
20.04444444,0.73
18.86666667,0.79
18.86666667,0.81
17.87222222,0.9
17.22222222,0.93
17.22222222,0.93
16.76666667,0.97
16.68888889,0.97
17.15,0.97
14.93333333,0.96
16.62222222,0.97
16.06111111,0.97
15.67777778,0.96
16.13333333,0.93
16.18333333,0.99
17.19444444,0.94
17.77777778,0.9
19.88333333,0.79
19.93888889,0.79
22.62222222,0.67
22.16111111,0.68
21.12222222,0.78
22.2,0.68
22.75555556,0.66
22.18888889,0.68
22.08333333,0.65
19.97777778,0.73
18.01666667,0.78
16.25,0.87
15.67222222,0.9
15.74444444,0.9
15.07222222,0.93
15.02777778,0.93
